ID,생활건강-연령대,생활건강-성별,생활건강-일일 평균 걸음수(걸음),생활건강-일일 평균 수면량(시간),생활건강-걸음수 측정 기간,생활건강-수면량 측정 기간,
4278,30대,남성,7221,8.9,22개월,1개월,
4278,30대,남성,7699,8.1,17개월,6개월,
4280,20대,남성,8454,7.0,2개월,3개월,
4281,80대 이상,여성,8420,5.8,1개월,8개월,
4282,30대,여성,7295,8.1,7개월,6개월,
4282,30대,여성,5471,6.7,14개월,10개월,
4288,60대,남성,9123,7.3,8개월,15개월,
4289,10대,여성,4314,7.0,6개월,1개월,
4290,60대,남성,8975,9.1,6개월,13개월,
4290,60대,남성,9159,6.7,8개월,4개월,
4291,50대,여성,5944,6.4,7개월,12개월,
4292,30대,여성,5584,7.3,27개월,14개월,
4294,10대,남성,7969,6.9,2개월,11개월,
4295,50대,남성,7870,7.0,3개월,2개월,
4295,50대,남성,8433,7.2,5개월,13개월,
4295,50대,남성,7612,7.4,8개월,12개월,
4296,60대,여성,7588,8.6,10개월,7개월,
4297,30대,여성,6087,6.1,7개월,2개월,
4297,30대,여성,4475,9.1,12개월,7개월,
4299,60대,여성,8595,7.3,3개월,3개월,
4301,40대,남성,5741,7.3,2개월,7개월,
4306,70대,남성,8476,6.5,5개월,1개월,
4307,40대,남성,9088,5.6,4개월,4개월,
4308,80대 이상,남성,8957,5.5,10개월,2개월,
4309,60대,남성,9675,7.5,14개월,4개월,
4311,60대,남성,8568,6.2,14개월,13개월,
4311,60대,남성,8424,7.9,7개월,9개월,
4312,60대,남성,7610,8.4,26개월,14개월,
4313,80대 이상,남성,8025,6.3,6개월,11개월,
4315,40대,남성,7135,8.0,23개월,6개월,
4316,50대,남성,7953,5.9,2개월,2개월,
4317,10대,여성,6975,5.2,4개월,11개월,
4320,20대,여성,4921,8.8,1개월,9개월,
4320,20대,여성,2948,6.7,17개월,15개월,
4320,20대,여성,7035,7.8,20개월,3개월,
4323,40대,남성,7557,6.7,1개월,1개월,
4323,40대,남성,7869,8.2,4개월,10개월,
4323,40대,남성,9618,8.4,4개월,4개월,
4324,30대,여성,5282,8.2,11개월,3개월,
4324,30대,여성,5838,7.8,16개월,12개월,
4324,30대,여성,5741,8.4,10개월,18개월,
4325,50대,여성,7115,7.6,16개월,3개월,
4326,50대,여성,5900,7.3,1개월,14개월,
4327,50대,남성,7867,7.5,5개월,2개월,
4327,50대,남성,9249,6.6,7개월,9개월,
4327,50대,남성,8329,6.8,10개월,12개월,
4328,20대,남성,8328,7.8,9개월,8개월,
4329,50대,여성,5060,6.9,3개월,2개월,
4330,60대,남성,9642,8.5,3개월,5개월,
4331,10대,남성,7427,5.0,4개월,11개월,
4332,40대,여성,4739,8.2,6개월,6개월,
4332,40대,여성,6909,6.9,11개월,9개월,
4334,80대 이상,여성,8138,7.9,6개월,3개월,
4334,80대 이상,여성,7059,7.9,14개월,1개월,
4335,40대,남성,8486,5.6,5개월,7개월,
4335,40대,남성,5715,7.0,5개월,6개월,
4336,10대,남성,8792,6.3,3개월,10개월,
4336,10대,남성,6308,8.0,15개월,4개월,
4337,50대,여성,6819,7.0,2개월,3개월,
4337,50대,여성,6155,6.5,4개월,9개월,
4339,30대,여성,3852,8.0,2개월,12개월,
4340,50대,남성,8455,8.7,10개월,15개월,
4341,50대,여성,5923,5.8,10개월,20개월,
4344,70대,남성,8864,9.2,4개월,1개월,
4345,60대,여성,7215,8.6,2개월,3개월,
4346,70대,남성,7953,7.3,3개월,2개월,
4348,30대,남성,8085,7.8,12개월,18개월,
4348,30대,남성,7901,8.0,6개월,2개월,
4348,30대,남성,6913,8.3,2개월,8개월,
4349,60대,남성,8113,6.4,12개월,6개월,
4351,30대,남성,6596,6.2,6개월,1개월,
4352,40대,여성,7338,8.4,7개월,7개월,
4353,60대,남성,8521,8.2,3개월,9개월,
4354,50대,여성,8233,6.5,3개월,7개월,
4355,10대,남성,8594,7.9,3개월,4개월,
4355,10대,남성,7138,5.5,1개월,16개월,
4355,10대,남성,7220,6.8,10개월,16개월,
4356,70대,여성,8082,7.0,14개월,4개월,
4356,70대,여성,7171,8.0,4개월,10개월,
4356,70대,여성,7599,9.4,11개월,8개월,
4357,10대,여성,5051,5.0,5개월,4개월,
4358,20대,여성,6985,6.3,12개월,13개월,
4362,30대,남성,8522,5.7,5개월,1개월,
4362,30대,남성,7859,6.5,7개월,15개월,
4364,70대,여성,8156,9.3,2개월,13개월,
4364,70대,여성,7123,8.1,11개월,21개월,
4364,70대,여성,9420,7.6,10개월,4개월,
4365,50대,여성,4818,7.2,5개월,8개월,
4365,50대,여성,7038,5.9,20개월,6개월,
4365,50대,여성,8169,7.5,6개월,8개월,
4366,30대,여성,6243,7.2,14개월,8개월,
4366,30대,여성,5609,6.1,4개월,8개월,
4367,30대,남성,7659,7.5,8개월,16개월,
4368,60대,여성,9182,7.0,3개월,4개월,
4368,60대,여성,8254,7.1,26개월,3개월,
4368,60대,여성,7964,4.4,10개월,28개월,
4369,60대,남성,9834,6.2,18개월,2개월,
4369,60대,남성,8976,7.1,11개월,6개월,
4370,70대,여성,7491,6.0,8개월,8개월,
4370,70대,여성,6942,8.1,12개월,9개월,
4372,60대,여성,6974,8.1,10개월,7개월,
4372,60대,여성,8110,6.1,10개월,20개월,
4373,70대,여성,8123,7.7,12개월,4개월,
4373,70대,여성,6164,7.7,19개월,17개월,
4373,70대,여성,8185,8.6,18개월,10개월,
4373,70대,여성,7540,6.7,9개월,6개월,
4374,60대,여성,6984,8.0,5개월,10개월,
4375,30대,여성,5004,7.0,11개월,12개월,
4375,30대,여성,5995,7.5,14개월,22개월,
4376,50대,남성,7828,6.6,12개월,5개월,
4376,50대,남성,7141,8.4,5개월,12개월,
4379,40대,여성,5964,6.3,1개월,2개월,
4379,40대,여성,6810,9.9,4개월,8개월,
4381,20대,여성,3155,6.2,11개월,5개월,
4381,20대,여성,7283,7.5,6개월,5개월,
4383,70대,남성,10767,7.2,1개월,1개월,
4383,70대,남성,9792,8.7,4개월,12개월,
4384,30대,남성,6843,6.6,11개월,7개월,
4385,70대,남성,8835,7.3,6개월,12개월,
4389,30대,남성,9854,6.8,4개월,13개월,
4390,30대,여성,6735,7.5,6개월,15개월,
4392,30대,남성,7515,6.7,5개월,3개월,
4392,30대,남성,6006,8.4,2개월,7개월,
4393,30대,여성,6284,6.1,4개월,11개월,
4393,30대,여성,3410,6.2,2개월,11개월,
4393,30대,여성,5774,7.6,9개월,10개월,
4393,30대,여성,5034,8.0,1개월,8개월,
4394,20대,남성,8025,7.8,9개월,4개월,
4394,20대,남성,6292,7.0,4개월,8개월,
4395,10대,남성,6262,7.2,4개월,1개월,
4395,10대,남성,5633,8.4,5개월,3개월,
4396,40대,여성,6423,6.9,17개월,16개월,
4397,10대,여성,5383,7.1,5개월,8개월,
4398,40대,남성,7953,7.2,4개월,8개월,
4399,60대,남성,8531,6.2,7개월,1개월,
4400,60대,여성,5592,6.6,2개월,6개월,
4401,30대,남성,8445,6.0,10개월,4개월,
4401,30대,남성,7985,5.8,6개월,6개월,
4401,30대,남성,7112,7.5,6개월,4개월,
4402,60대,여성,9494,7.2,17개월,7개월,
4402,60대,여성,9604,6.2,20개월,9개월,
4403,60대,남성,7028,6.6,33개월,1개월,
4404,40대,남성,6873,7.1,17개월,9개월,
4404,40대,남성,7760,6.7,3개월,10개월,
4405,70대,남성,9208,7.1,2개월,13개월,
4405,70대,남성,8330,7.8,9개월,2개월,
4406,20대,남성,7274,7.9,15개월,8개월,
4406,20대,남성,7070,6.8,17개월,5개월,
4406,20대,남성,8265,6.0,8개월,1개월,
4407,50대,여성,7267,6.8,9개월,21개월,
4409,30대,여성,4424,7.0,1개월,1개월,
4409,30대,여성,5168,8.5,5개월,7개월,
4413,40대,여성,5891,4.5,5개월,3개월,
4415,60대,여성,7809,7.4,9개월,31개월,
4415,60대,여성,9261,6.1,3개월,6개월,
4415,60대,여성,7886,6.6,20개월,11개월,
4415,60대,여성,6365,6.7,13개월,16개월,
4418,30대,남성,6615,7.9,11개월,27개월,
4421,40대,여성,5849,8.1,12개월,3개월,
4421,40대,여성,6233,8.3,3개월,12개월,
4421,40대,여성,5415,6.9,1개월,1개월,
4422,30대,남성,7378,9.2,9개월,15개월,
4424,10대,여성,4588,7.9,11개월,2개월,
4425,40대,여성,5385,8.1,22개월,4개월,
4426,50대,남성,8421,5.7,13개월,3개월,
4426,50대,남성,9009,8.0,3개월,7개월,
4427,70대,여성,6956,6.8,4개월,5개월,
4428,20대,여성,5897,7.5,8개월,13개월,
4430,70대,남성,8116,7.6,2개월,6개월,
4431,20대,남성,8398,9.1,22개월,13개월,
4432,20대,남성,6037,6.9,2개월,7개월,
4432,20대,남성,4753,9.0,1개월,6개월,
4434,50대,여성,5201,8.3,7개월,9개월,
4435,40대,여성,6663,5.4,8개월,10개월,
4435,40대,여성,5925,6.6,4개월,5개월,
4436,70대,남성,7842,7.2,3개월,2개월,
4437,50대,남성,8463,6.6,18개월,11개월,
4438,40대,여성,4768,6.2,3개월,13개월,
4438,40대,여성,7947,7.4,4개월,7개월,
4439,60대,여성,7060,7.1,31개월,1개월,
4440,30대,여성,5654,7.5,5개월,3개월,
4440,30대,여성,6150,5.6,4개월,9개월,
4440,30대,여성,4836,7.5,5개월,9개월,
4442,50대,남성,8050,6.2,2개월,8개월,
4443,40대,여성,6613,6.1,12개월,4개월,
4443,40대,여성,4195,6.1,3개월,9개월,
4444,30대,남성,7323,5.7,15개월,11개월,
4444,30대,남성,7940,6.8,12개월,7개월,
4447,40대,여성,4621,7.3,9개월,4개월,
4448,10대,남성,7132,5.9,6개월,1개월,
4448,10대,남성,6704,7.9,6개월,10개월,
4449,30대,남성,6107,7.9,2개월,3개월,
4449,30대,남성,8118,7.6,23개월,11개월,
4450,60대,여성,7487,7.9,3개월,16개월,
4451,20대,여성,5298,7.8,18개월,6개월,
4454,40대,여성,6633,7.1,5개월,1개월,
4455,60대,여성,7830,7.3,1개월,7개월,
4455,60대,여성,8204,7.3,2개월,14개월,
4457,60대,여성,8404,7.3,7개월,4개월,
4457,60대,여성,7707,6.5,9개월,1개월,
4460,60대,남성,9054,6.6,4개월,8개월,
4461,80대 이상,남성,9357,6.8,17개월,23개월,
4462,50대,여성,6952,6.8,6개월,6개월,
4462,50대,여성,7133,8.3,5개월,7개월,
4462,50대,여성,9277,8.3,8개월,4개월,
4464,40대,남성,8579,7.5,8개월,10개월,
4465,10대,여성,5272,6.4,7개월,2개월,
4465,10대,여성,4893,6.7,5개월,19개월,
4467,70대,여성,7322,7.7,10개월,6개월,
4468,70대,여성,7210,5.8,4개월,9개월,
4469,70대,여성,8391,6.6,3개월,6개월,
4469,70대,여성,7449,9.0,20개월,15개월,
4470,50대,여성,6425,6.2,8개월,4개월,
4470,50대,여성,6887,6.0,6개월,23개월,
4470,50대,여성,7179,5.5,6개월,11개월,
4470,50대,여성,6499,7.5,2개월,10개월,
4473,70대,여성,6052,6.3,14개월,6개월,
4474,60대,여성,7349,7.7,13개월,13개월,
4474,60대,여성,7922,8.4,11개월,3개월,
4475,40대,여성,7971,5.9,5개월,16개월,
4476,70대,여성,7734,6.3,2개월,1개월,
4477,40대,남성,7780,9.8,5개월,13개월,
4478,20대,여성,5555,4.5,3개월,19개월,
4478,20대,여성,6073,7.2,10개월,9개월,
4480,60대,여성,6675,7.1,1개월,11개월,
4480,60대,여성,7947,7.9,4개월,5개월,
4480,60대,여성,9032,7.4,3개월,8개월,
4481,20대,여성,5145,7.3,3개월,10개월,
4482,30대,남성,8247,4.3,3개월,8개월,
4482,30대,남성,6466,6.9,8개월,10개월,
4483,30대,여성,5062,6.3,20개월,7개월,
4484,50대,여성,5532,6.1,7개월,8개월,
4484,50대,여성,5637,6.9,3개월,14개월,
4484,50대,여성,5815,6.7,1개월,10개월,
4484,50대,여성,5878,6.8,8개월,14개월,
4485,50대,남성,8781,6.8,2개월,4개월,
4486,40대,남성,6210,9.2,5개월,15개월,
4486,40대,남성,6758,5.9,5개월,8개월,
4487,60대,남성,7829,8.7,7개월,10개월,
4487,60대,남성,8458,5.7,14개월,8개월,
4487,60대,남성,9799,6.2,2개월,12개월,
4489,40대,여성,6250,8.8,2개월,2개월,
4489,40대,여성,6880,8.1,8개월,5개월,
4490,50대,남성,5848,6.0,7개월,11개월,
4490,50대,남성,7475,6.0,10개월,6개월,
4491,60대,여성,7346,7.2,10개월,4개월,
4492,60대,남성,8763,7.6,1개월,5개월,
4493,50대,여성,7173,6.3,1개월,9개월,
4494,80대 이상,남성,9917,6.1,3개월,10개월,
4494,80대 이상,남성,9025,4.4,2개월,9개월,
4494,80대 이상,남성,9673,5.5,5개월,12개월,
4499,40대,남성,7765,6.2,9개월,2개월,
4499,40대,남성,6801,8.8,16개월,14개월,
4500,20대,여성,3185,6.6,2개월,9개월,
4500,20대,여성,5187,5.9,2개월,6개월,
4503,50대,여성,7375,7.8,10개월,2개월,
4504,40대,남성,6628,5.7,10개월,11개월,
4505,60대,여성,8627,7.4,5개월,4개월,
4505,60대,여성,8027,7.9,8개월,10개월,
4507,40대,남성,8445,6.4,2개월,6개월,
4509,70대,남성,9013,6.4,17개월,15개월,
4509,70대,남성,8860,5.9,8개월,2개월,
4509,70대,남성,8096,8.4,8개월,5개월,
4512,50대,여성,7684,6.8,7개월,4개월,
4513,10대,여성,4868,9.2,5개월,6개월,
4513,10대,여성,4479,7.7,10개월,4개월,
4514,70대,남성,8290,8.3,4개월,25개월,
4514,70대,남성,9593,8.6,24개월,1개월,
4515,60대,여성,6257,6.7,12개월,5개월,
4515,60대,여성,7459,6.2,7개월,18개월,
4515,60대,여성,7997,6.5,15개월,13개월,
4515,60대,여성,8379,7.0,7개월,3개월,
4517,10대,여성,4483,8.6,9개월,16개월,
4518,20대,여성,7120,8.8,9개월,13개월,
4520,80대 이상,남성,6356,7.1,19개월,5개월,
4524,10대,여성,4063,7.2,4개월,1개월,
4524,10대,여성,5685,7.2,17개월,4개월,
4525,70대,여성,7421,5.7,9개월,15개월,
4527,10대,여성,6695,7.5,3개월,26개월,
4527,10대,여성,4119,6.5,8개월,22개월,
4528,60대,여성,6975,8.4,14개월,11개월,
4528,60대,여성,8335,6.5,7개월,5개월,
4529,50대,여성,5895,8.3,7개월,9개월,
4529,50대,여성,6392,7.4,8개월,1개월,
4529,50대,여성,5841,7.0,8개월,4개월,
4531,50대,남성,10304,6.8,1개월,9개월,
4531,50대,남성,8760,6.4,16개월,3개월,
4531,50대,남성,8057,7.0,2개월,6개월,
4531,50대,남성,10518,6.0,11개월,5개월,
4531,50대,남성,9148,7.1,17개월,11개월,
4531,50대,남성,8778,7.5,2개월,18개월,
4532,40대,여성,6523,7.3,9개월,3개월,
4536,70대,여성,7601,5.6,27개월,4개월,
4536,70대,여성,7394,7.3,4개월,11개월,
4537,60대,남성,8775,7.8,17개월,13개월,
4538,30대,남성,6830,8.0,13개월,2개월,
4538,30대,남성,8157,7.3,26개월,4개월,
4538,30대,남성,6165,8.8,8개월,7개월,
4539,60대,여성,7028,6.9,16개월,6개월,
4541,30대,남성,6953,7.8,1개월,6개월,
4545,70대,여성,7804,6.9,7개월,9개월,
4545,70대,여성,8695,6.8,10개월,15개월,
4547,30대,여성,5688,5.5,5개월,8개월,
4547,30대,여성,6821,8.5,6개월,3개월,
4547,30대,여성,7465,6.5,3개월,1개월,
4548,30대,남성,6598,8.4,8개월,2개월,
4548,30대,남성,10374,9.0,2개월,7개월,
4550,20대,여성,6714,7.0,10개월,3개월,
4550,20대,여성,5512,8.1,9개월,13개월,
4551,70대,여성,8582,6.4,1개월,17개월,
4551,70대,여성,7463,5.4,14개월,12개월,
4552,10대,여성,6104,7.5,7개월,9개월,
4553,30대,여성,5525,7.6,2개월,13개월,
4553,30대,여성,6316,8.9,16개월,10개월,
4556,40대,남성,7636,5.9,27개월,1개월,
4556,40대,남성,6379,6.7,1개월,8개월,
4558,70대,남성,7820,7.1,14개월,10개월,
4558,70대,남성,8169,7.6,1개월,4개월,
4561,40대,남성,9332,5.6,3개월,5개월,
4564,20대,여성,5224,8.3,7개월,11개월,
4566,10대,여성,4255,5.8,17개월,8개월,
4567,50대,여성,5814,5.5,2개월,16개월,
4568,30대,남성,6228,6.2,5개월,2개월,
4569,50대,남성,7974,6.3,10개월,7개월,
4569,50대,남성,8128,7.3,9개월,22개월,
4570,10대,여성,5949,6.0,11개월,8개월,
4571,50대,여성,7350,8.4,9개월,9개월,
4572,50대,남성,5878,8.4,6개월,1개월,
4572,50대,남성,7186,6.8,10개월,5개월,
4574,60대,남성,9162,9.0,15개월,11개월,
4574,60대,남성,7867,7.3,3개월,13개월,
4575,20대,남성,8081,6.6,13개월,9개월,
4575,20대,남성,7376,7.8,3개월,7개월,
4576,50대,남성,9689,7.5,12개월,7개월,
4576,50대,남성,8936,6.5,9개월,16개월,
4577,20대,남성,6555,8.5,10개월,6개월,
4578,40대,남성,6012,8.1,11개월,2개월,
4579,40대,여성,6545,5.9,5개월,3개월,
4579,40대,여성,4268,9.5,4개월,3개월,
4581,70대,남성,7342,8.2,5개월,5개월,
4582,50대,남성,7165,8.5,5개월,12개월,
4582,50대,남성,7413,9.2,10개월,11개월,
4582,50대,남성,6861,5.5,6개월,6개월,
4583,70대,여성,9441,7.1,12개월,7개월,
4583,70대,여성,7602,6.1,3개월,14개월,
4584,60대,남성,8965,7.4,1개월,16개월,
4584,60대,남성,10087,6.6,3개월,3개월,
4585,50대,여성,7626,6.8,18개월,3개월,
4586,20대,남성,6829,7.3,14개월,3개월,
4588,50대,남성,6333,9.4,8개월,13개월,
4590,50대,남성,6661,8.0,6개월,11개월,
4591,70대,여성,8577,8.7,11개월,14개월,
4592,50대,남성,8400,7.4,4개월,8개월,
4593,40대,남성,7437,6.8,8개월,7개월,
4593,40대,남성,9491,7.5,20개월,6개월,
4595,10대,남성,7212,7.7,4개월,9개월,
4597,10대,여성,6119,7.1,3개월,1개월,
4597,10대,여성,4009,7.5,12개월,21개월,
4598,50대,여성,6169,7.3,13개월,9개월,
4598,50대,여성,5046,6.2,1개월,6개월,
4600,50대,남성,8032,8.7,1개월,12개월,
4601,60대,여성,9243,8.4,11개월,11개월,
4602,70대,여성,6498,7.7,9개월,2개월,
4603,50대,여성,7146,8.0,8개월,8개월,
4603,50대,여성,8099,7.8,6개월,12개월,
4604,30대,여성,5320,7.7,4개월,16개월,
4605,10대,여성,2040,8.1,5개월,3개월,
4606,80대 이상,여성,7766,8.0,8개월,1개월,
4606,80대 이상,여성,8758,9.4,14개월,1개월,
4606,80대 이상,여성,9525,5.6,4개월,4개월,
4607,40대,여성,4853,7.2,6개월,3개월,
4608,30대,여성,7675,7.0,6개월,3개월,
4608,30대,여성,4712,8.1,3개월,14개월,
4609,20대,남성,4835,8.9,17개월,5개월,
4609,20대,남성,6819,7.4,7개월,11개월,
4611,40대,여성,5949,9.2,6개월,18개월,
4615,60대,여성,7641,7.4,2개월,10개월,
4615,60대,여성,7413,6.3,13개월,4개월,
4617,60대,여성,8456,7.2,5개월,15개월,
4617,60대,여성,9572,7.5,8개월,3개월,
4618,20대,여성,6492,6.2,1개월,12개월,
4621,60대,남성,9535,7.6,5개월,10개월,
4622,80대 이상,여성,6034,7.4,2개월,12개월,
4623,20대,남성,7208,7.7,14개월,10개월,
4623,20대,남성,8215,7.1,5개월,1개월,
4624,70대,남성,7962,6.1,15개월,20개월,
4625,20대,여성,3526,8.0,1개월,1개월,
4626,50대,남성,6636,7.3,1개월,16개월,
4627,10대,남성,5823,5.4,6개월,9개월,
4627,10대,남성,6505,6.3,13개월,23개월,
4629,50대,남성,6610,6.7,7개월,5개월,
4631,60대,여성,7991,7.6,7개월,2개월,
4632,40대,여성,6268,6.3,15개월,2개월,
4632,40대,여성,7146,8.1,6개월,5개월,
4633,40대,남성,6878,7.1,4개월,19개월,
4634,50대,남성,8123,7.2,9개월,3개월,
4634,50대,남성,5878,6.9,5개월,9개월,
4637,40대,남성,7568,8.4,8개월,34개월,
4637,40대,남성,7627,7.0,13개월,2개월,
4638,70대,남성,5940,9.1,22개월,10개월,
4638,70대,남성,8345,8.0,5개월,14개월,
4638,70대,남성,9114,7.0,4개월,3개월,
4639,70대,남성,9190,8.3,1개월,10개월,
4640,20대,남성,7024,6.2,1개월,6개월,
4640,20대,남성,6771,7.3,8개월,13개월,
4642,20대,남성,7113,7.4,4개월,4개월,
4642,20대,남성,8107,5.9,9개월,1개월,
4643,60대,여성,6944,7.6,17개월,7개월,
4645,20대,여성,3350,9.1,12개월,22개월,
4646,70대,남성,8459,6.3,6개월,8개월,
4646,70대,남성,6982,7.6,23개월,5개월,
4646,70대,남성,8056,6.8,14개월,13개월,
4646,70대,남성,7922,7.0,12개월,4개월,
4646,70대,남성,8203,8.8,4개월,6개월,
4646,70대,남성,7253,7.9,11개월,10개월,
4647,30대,여성,3556,9.2,9개월,7개월,
4649,30대,여성,6607,7.5,11개월,16개월,
4649,30대,여성,5030,7.3,2개월,5개월,
4649,30대,여성,7294,8.7,10개월,13개월,
4652,60대,여성,8905,7.9,2개월,14개월,
4652,60대,여성,7571,6.4,14개월,1개월,
4652,60대,여성,8076,7.5,10개월,6개월,
4652,60대,여성,7579,5.1,15개월,16개월,
4653,50대,남성,7397,8.5,1개월,2개월,
4653,50대,남성,9023,7.3,16개월,5개월,
4654,10대,여성,3951,8.4,16개월,11개월,
4654,10대,여성,3793,6.8,13개월,8개월,
4655,30대,여성,5656,7.6,11개월,4개월,
4656,50대,남성,7467,7.9,6개월,15개월,
4657,30대,남성,6183,8.2,1개월,4개월,
4657,30대,남성,8782,7.6,22개월,1개월,
4659,30대,남성,7370,7.5,9개월,8개월,
4662,50대,남성,8429,6.1,8개월,3개월,
4664,20대,여성,4734,5.0,1개월,11개월,
4664,20대,여성,6421,8.0,14개월,13개월,
4664,20대,여성,5662,8.6,2개월,2개월,
4666,70대,여성,8395,8.8,6개월,6개월,
4668,80대 이상,남성,8306,6.1,9개월,3개월,
4669,20대,여성,6500,6.5,11개월,14개월,
4673,60대,여성,9040,7.7,1개월,7개월,
4673,60대,여성,7390,8.1,4개월,4개월,
4679,80대 이상,남성,8554,8.1,9개월,21개월,
4679,80대 이상,남성,8283,8.4,5개월,10개월,
4681,30대,여성,4854,5.2,3개월,6개월,
4683,10대,여성,3834,7.5,4개월,6개월,
4685,30대,남성,7186,6.8,8개월,5개월,
4685,30대,남성,7426,6.5,2개월,9개월,
